unique_id,date,y
WI_2,2013-09-07,3212
WI_3,2013-09-07,3041
CA_1,2013-09-08,5015
CA_2,2013-09-08,2600
CA_3,2013-09-08,6488
CA_4,2013-09-08,2420
TX_1,2013-09-08,3028
TX_2,2013-09-08,4437
TX_3,2013-09-08,3099
WI_1,2013-09-08,2676
WI_2,2013-09-08,4127
WI_3,2013-09-08,3296
CA_1,2013-09-09,3458
CA_2,2013-09-09,1916
CA_3,2013-09-09,5176
CA_4,2013-09-09,1884
TX_1,2013-09-09,2379
TX_2,2013-09-09,3321
TX_3,2013-09-09,2555
WI_1,2013-09-09,1881
WI_2,2013-09-09,3733
WI_3,2013-09-09,3042
CA_1,2013-09-10,3013
CA_2,2013-09-10,1764
CA_3,2013-09-10,4941
CA_4,2013-09-10,1820
TX_1,2013-09-10,1943
TX_2,2013-09-10,2345
TX_3,2013-09-10,2002
WI_1,2013-09-10,1741
WI_2,2013-09-10,3198
WI_3,2013-09-10,2151
CA_1,2013-09-11,2710
CA_2,2013-09-11,1793
CA_3,2013-09-11,4723
CA_4,2013-09-11,1496
TX_1,2013-09-11,2137
TX_2,2013-09-11,2996
TX_3,2013-09-11,2272
WI_1,2013-09-11,2033
WI_2,2013-09-11,3538
WI_3,2013-09-11,2615
CA_1,2013-09-12,2656
CA_2,2013-09-12,1866
CA_3,2013-09-12,4333
CA_4,2013-09-12,1459
TX_1,2013-09-12,2414
TX_2,2013-09-12,3055
TX_3,2013-09-12,2073
WI_1,2013-09-12,1944
WI_2,2013-09-12,3764
WI_3,2013-09-12,3005
CA_1,2013-09-13,3295
CA_2,2013-09-13,2072
CA_3,2013-09-13,4627
CA_4,2013-09-13,1797
TX_1,2013-09-13,2399
TX_2,2013-09-13,3480
TX_3,2013-09-13,2741
WI_1,2013-09-13,2101
WI_2,2013-09-13,3337
WI_3,2013-09-13,2614
CA_1,2013-09-14,4044
CA_2,2013-09-14,2663
CA_3,2013-09-14,5305
CA_4,2013-09-14,1773
TX_1,2013-09-14,3166
TX_2,2013-09-14,4048
TX_3,2013-09-14,2883
WI_1,2013-09-14,3005
WI_2,2013-09-14,4055
WI_3,2013-09-14,3462
CA_1,2013-09-15,4040
CA_2,2013-09-15,2519
CA_3,2013-09-15,5593
CA_4,2013-09-15,2216
TX_1,2013-09-15,3332
TX_2,2013-09-15,4504
TX_3,2013-09-15,3101
WI_1,2013-09-15,2789
WI_2,2013-09-15,4406
WI_3,2013-09-15,3349
CA_1,2013-09-16,2974
CA_2,2013-09-16,1659
CA_3,2013-09-16,4909
CA_4,2013-09-16,1697
TX_1,2013-09-16,2178
TX_2,2013-09-16,2749
TX_3,2013-09-16,2504
WI_1,2013-09-16,1787
WI_2,2013-09-16,2967
WI_3,2013-09-16,2361
CA_1,2013-09-17,2776
CA_2,2013-09-17,1627
CA_3,2013-09-17,3916
CA_4,2013-09-17,1536
TX_1,2013-09-17,1739
TX_2,2013-09-17,2654
TX_3,2013-09-17,2183
WI_1,2013-09-17,1474
WI_2,2013-09-17,2545
WI_3,2013-09-17,2129
CA_1,2013-09-18,2565
CA_2,2013-09-18,1594
CA_3,2013-09-18,3737
CA_4,2013-09-18,1519
TX_1,2013-09-18,1811
TX_2,2013-09-18,2569
TX_3,2013-09-18,1987
WI_1,2013-09-18,1550
WI_2,2013-09-18,2467
WI_3,2013-09-18,1823
CA_1,2013-09-19,2555
CA_2,2013-09-19,1561
CA_3,2013-09-19,3669
CA_4,2013-09-19,1511
TX_1,2013-09-19,1800
TX_2,2013-09-19,2366
TX_3,2013-09-19,1792
WI_1,2013-09-19,1516
WI_2,2013-09-19,2305
WI_3,2013-09-19,1802
CA_1,2013-09-20,3253
CA_2,2013-09-20,1884
CA_3,2013-09-20,4050
CA_4,2013-09-20,1777
TX_1,2013-09-20,1718
TX_2,2013-09-20,2462
TX_3,2013-09-20,1802
WI_1,2013-09-20,2037
WI_2,2013-09-20,2592
WI_3,2013-09-20,2336
CA_1,2013-09-21,4172
CA_2,2013-09-21,2562
CA_3,2013-09-21,4626
CA_4,2013-09-21,2140
TX_1,2013-09-21,2558
TX_2,2013-09-21,3471
TX_3,2013-09-21,2673
WI_1,2013-09-21,2479
WI_2,2013-09-21,3099
WI_3,2013-09-21,2381
CA_1,2013-09-22,4532
CA_2,2013-09-22,2578
CA_3,2013-09-22,5202
CA_4,2013-09-22,1998
TX_1,2013-09-22,2833
TX_2,2013-09-22,3589
TX_3,2013-09-22,2581
WI_1,2013-09-22,2491
WI_2,2013-09-22,2757
WI_3,2013-09-22,2502
CA_1,2013-09-23,2861
CA_2,2013-09-23,1696
CA_3,2013-09-23,4064
CA_4,2013-09-23,1481
TX_1,2013-09-23,1925
TX_2,2013-09-23,2516
TX_3,2013-09-23,1861
WI_1,2013-09-23,1670
WI_2,2013-09-23,2490
WI_3,2013-09-23,1816
CA_1,2013-09-24,2662
CA_2,2013-09-24,1595
CA_3,2013-09-24,3763
CA_4,2013-09-24,1675
TX_1,2013-09-24,1722
TX_2,2013-09-24,2487
TX_3,2013-09-24,1890
WI_1,2013-09-24,1500
WI_2,2013-09-24,2236
WI_3,2013-09-24,1711
CA_1,2013-09-25,2178
CA_2,2013-09-25,1456
CA_3,2013-09-25,3631
CA_4,2013-09-25,1398
TX_1,2013-09-25,1796
TX_2,2013-09-25,2392
TX_3,2013-09-25,1896
WI_1,2013-09-25,1637
WI_2,2013-09-25,2173
WI_3,2013-09-25,1685
CA_1,2013-09-26,2449
CA_2,2013-09-26,1785
CA_3,2013-09-26,3854
CA_4,2013-09-26,1485
TX_1,2013-09-26,1839
TX_2,2013-09-26,2301
TX_3,2013-09-26,1601
WI_1,2013-09-26,1628
WI_2,2013-09-26,2007
WI_3,2013-09-26,1784
CA_1,2013-09-27,2865
CA_2,2013-09-27,1954
CA_3,2013-09-27,3881
CA_4,2013-09-27,1579
TX_1,2013-09-27,1748
TX_2,2013-09-27,2988
TX_3,2013-09-27,1891
WI_1,2013-09-27,2011
WI_2,2013-09-27,2537
WI_3,2013-09-27,2058
CA_1,2013-09-28,4007
CA_2,2013-09-28,2613
CA_3,2013-09-28,4235
CA_4,2013-09-28,1871
TX_1,2013-09-28,2318
TX_2,2013-09-28,3826
TX_3,2013-09-28,2496
WI_1,2013-09-28,2538
WI_2,2013-09-28,3113
WI_3,2013-09-28,2436
CA_1,2013-09-29,4518
CA_2,2013-09-29,2356
CA_3,2013-09-29,4642
CA_4,2013-09-29,2177
TX_1,2013-09-29,2536
TX_2,2013-09-29,3666
TX_3,2013-09-29,2423
WI_1,2013-09-29,2425
WI_2,2013-09-29,2774
WI_3,2013-09-29,2427
CA_1,2013-09-30,2952
CA_2,2013-09-30,1474
CA_3,2013-09-30,3739
CA_4,2013-09-30,1871
TX_1,2013-09-30,1589
TX_2,2013-09-30,2398
TX_3,2013-09-30,1949
WI_1,2013-09-30,1628
WI_2,2013-09-30,2206
WI_3,2013-09-30,1840
CA_1,2013-10-01,3020
CA_2,2013-10-01,1705
CA_3,2013-10-01,3897
CA_4,2013-10-01,1642
TX_1,2013-10-01,2097
TX_2,2013-10-01,2871
TX_3,2013-10-01,2319
WI_1,2013-10-01,1867
WI_2,2013-10-01,2349
WI_3,2013-10-01,2026
CA_1,2013-10-02,2370
CA_2,2013-10-02,1759
CA_3,2013-10-02,3807
CA_4,2013-10-02,1386
TX_1,2013-10-02,1556
TX_2,2013-10-02,2385
TX_3,2013-10-02,2070
WI_1,2013-10-02,1640
WI_2,2013-10-02,3240
WI_3,2013-10-02,2635
CA_1,2013-10-03,2693
CA_2,2013-10-03,1733
CA_3,2013-10-03,3905
CA_4,2013-10-03,1364
TX_1,2013-10-03,2075
TX_2,2013-10-03,2637
TX_3,2013-10-03,2384
WI_1,2013-10-03,1832
WI_2,2013-10-03,3791
WI_3,2013-10-03,2598
CA_1,2013-10-04,3288
CA_2,2013-10-04,2006
CA_3,2013-10-04,4523
CA_4,2013-10-04,1578
TX_1,2013-10-04,1730
TX_2,2013-10-04,2503
TX_3,2013-10-04,2228
WI_1,2013-10-04,1748
WI_2,2013-10-04,2674
WI_3,2013-10-04,2164
CA_1,2013-10-05,4061
CA_2,2013-10-05,2702
CA_3,2013-10-05,5412
CA_4,2013-10-05,1937
TX_1,2013-10-05,2828
TX_2,2013-10-05,3793
TX_3,2013-10-05,2749
WI_1,2013-10-05,2604
WI_2,2013-10-05,4281
WI_3,2013-10-05,3088
CA_1,2013-10-06,4256
CA_2,2013-10-06,2465
CA_3,2013-10-06,5702
CA_4,2013-10-06,2049
TX_1,2013-10-06,2998
TX_2,2013-10-06,4141
TX_3,2013-10-06,3215
WI_1,2013-10-06,2262
WI_2,2013-10-06,4124
WI_3,2013-10-06,3223
CA_1,2013-10-07,3317
CA_2,2013-10-07,1656
CA_3,2013-10-07,4636
CA_4,2013-10-07,1698
TX_1,2013-10-07,2227
TX_2,2013-10-07,3132
TX_3,2013-10-07,2545
WI_1,2013-10-07,1622
WI_2,2013-10-07,2572
WI_3,2013-10-07,2372
CA_1,2013-10-08,3072
CA_2,2013-10-08,1529
CA_3,2013-10-08,4515
CA_4,2013-10-08,1508
TX_1,2013-10-08,1884
TX_2,2013-10-08,2521
TX_3,2013-10-08,1903
WI_1,2013-10-08,1585
WI_2,2013-10-08,3250
WI_3,2013-10-08,2372
CA_1,2013-10-09,2859
CA_2,2013-10-09,1583
CA_3,2013-10-09,4513
CA_4,2013-10-09,1541
TX_1,2013-10-09,2021
TX_2,2013-10-09,2558
TX_3,2013-10-09,2062
WI_1,2013-10-09,1720
WI_2,2013-10-09,3536
WI_3,2013-10-09,2521
CA_1,2013-10-10,3002
CA_2,2013-10-10,1798
CA_3,2013-10-10,4556
CA_4,2013-10-10,1728
TX_1,2013-10-10,1938
TX_2,2013-10-10,2436
TX_3,2013-10-10,1698
WI_1,2013-10-10,1697
WI_2,2013-10-10,2911
WI_3,2013-10-10,2043
CA_1,2013-10-11,3184
CA_2,2013-10-11,2003
CA_3,2013-10-11,4191
CA_4,2013-10-11,1562
TX_1,2013-10-11,2225
TX_2,2013-10-11,2929
TX_3,2013-10-11,2289
WI_1,2013-10-11,2032
WI_2,2013-10-11,3596
WI_3,2013-10-11,2619
CA_1,2013-10-12,3665
CA_2,2013-10-12,2400
CA_3,2013-10-12,4772
CA_4,2013-10-12,1753
TX_1,2013-10-12,2807
TX_2,2013-10-12,3351
TX_3,2013-10-12,2492
WI_1,2013-10-12,2605
WI_2,2013-10-12,4717
WI_3,2013-10-12,3351
CA_1,2013-10-13,4053
CA_2,2013-10-13,2279
CA_3,2013-10-13,5270
CA_4,2013-10-13,1883
TX_1,2013-10-13,2990
TX_2,2013-10-13,4034
TX_3,2013-10-13,2657
WI_1,2013-10-13,2328
WI_2,2013-10-13,3598
WI_3,2013-10-13,2771
CA_1,2013-10-14,2899
CA_2,2013-10-14,1637
CA_3,2013-10-14,4159
CA_4,2013-10-14,1627
TX_1,2013-10-14,2137
TX_2,2013-10-14,2902
TX_3,2013-10-14,2280
WI_1,2013-10-14,1761
WI_2,2013-10-14,3852
WI_3,2013-10-14,2517
CA_1,2013-10-15,2311
CA_2,2013-10-15,1533
CA_3,2013-10-15,4008
CA_4,2013-10-15,1388
TX_1,2013-10-15,2023
TX_2,2013-10-15,2664
TX_3,2013-10-15,2338
WI_1,2013-10-15,1656
WI_2,2013-10-15,3516
WI_3,2013-10-15,2298
CA_1,2013-10-16,2357
CA_2,2013-10-16,1576
CA_3,2013-10-16,3738
CA_4,2013-10-16,1634
TX_1,2013-10-16,1769
TX_2,2013-10-16,2562
TX_3,2013-10-16,1622
WI_1,2013-10-16,1689
WI_2,2013-10-16,3089
WI_3,2013-10-16,2046
CA_1,2013-10-17,2425
CA_2,2013-10-17,1831
CA_3,2013-10-17,3690
CA_4,2013-10-17,1500
TX_1,2013-10-17,1773
TX_2,2013-10-17,2420
TX_3,2013-10-17,1545
WI_1,2013-10-17,1621
WI_2,2013-10-17,2458
WI_3,2013-10-17,1765
CA_1,2013-10-18,2899
CA_2,2013-10-18,2054
CA_3,2013-10-18,3579
CA_4,2013-10-18,1610
TX_1,2013-10-18,1791
TX_2,2013-10-18,2368
TX_3,2013-10-18,1851
WI_1,2013-10-18,1939
WI_2,2013-10-18,2604
WI_3,2013-10-18,2087
CA_1,2013-10-19,3676
CA_2,2013-10-19,2437
CA_3,2013-10-19,4576
CA_4,2013-10-19,1760
TX_1,2013-10-19,2308
TX_2,2013-10-19,3332
TX_3,2013-10-19,2341
WI_1,2013-10-19,2372
WI_2,2013-10-19,2766
WI_3,2013-10-19,2370
CA_1,2013-10-20,4015
CA_2,2013-10-20,2327
CA_3,2013-10-20,5145
CA_4,2013-10-20,1840
TX_1,2013-10-20,2484
TX_2,2013-10-20,3367
TX_3,2013-10-20,2342
WI_1,2013-10-20,2321
WI_2,2013-10-20,2815
WI_3,2013-10-20,2481
CA_1,2013-10-21,2620
CA_2,2013-10-21,1533
CA_3,2013-10-21,3882
CA_4,2013-10-21,1744
TX_1,2013-10-21,1915
TX_2,2013-10-21,2451
TX_3,2013-10-21,1921
WI_1,2013-10-21,1633
WI_2,2013-10-21,2163
WI_3,2013-10-21,1621
CA_1,2013-10-22,2359
CA_2,2013-10-22,1457
CA_3,2013-10-22,3310
CA_4,2013-10-22,1525
TX_1,2013-10-22,1548
TX_2,2013-10-22,2144
TX_3,2013-10-22,1686
WI_1,2013-10-22,1490
WI_2,2013-10-22,2031
WI_3,2013-10-22,1579
CA_1,2013-10-23,2274
CA_2,2013-10-23,1366
CA_3,2013-10-23,3399
CA_4,2013-10-23,1325
TX_1,2013-10-23,1631
TX_2,2013-10-23,2230
TX_3,2013-10-23,1590
WI_1,2013-10-23,1606
WI_2,2013-10-23,2288
WI_3,2013-10-23,1656
CA_1,2013-10-24,2126
CA_2,2013-10-24,1569
CA_3,2013-10-24,3459
CA_4,2013-10-24,1317
TX_1,2013-10-24,1554
TX_2,2013-10-24,2103
TX_3,2013-10-24,1726
WI_1,2013-10-24,1782
WI_2,2013-10-24,2112
WI_3,2013-10-24,1528
CA_1,2013-10-25,2827
CA_2,2013-10-25,1832
CA_3,2013-10-25,3742
CA_4,2013-10-25,1511
TX_1,2013-10-25,1602
TX_2,2013-10-25,2511
TX_3,2013-10-25,1810
WI_1,2013-10-25,2261
WI_2,2013-10-25,2603
WI_3,2013-10-25,1929
CA_1,2013-10-26,3716
CA_2,2013-10-26,2475
CA_3,2013-10-26,4396
CA_4,2013-10-26,1733
TX_1,2013-10-26,2200
TX_2,2013-10-26,3137
TX_3,2013-10-26,2132
WI_1,2013-10-26,2814
WI_2,2013-10-26,2751
WI_3,2013-10-26,2602
CA_1,2013-10-27,3855
CA_2,2013-10-27,2082
CA_3,2013-10-27,4660
CA_4,2013-10-27,1848
TX_1,2013-10-27,2422
TX_2,2013-10-27,3257
TX_3,2013-10-27,2345
WI_1,2013-10-27,1820
WI_2,2013-10-27,2503
WI_3,2013-10-27,2186
CA_1,2013-10-28,2730
CA_2,2013-10-28,1573
CA_3,2013-10-28,4111
CA_4,2013-10-28,1709
TX_1,2013-10-28,1868
TX_2,2013-10-28,2502
TX_3,2013-10-28,1991
WI_1,2013-10-28,1400
WI_2,2013-10-28,1927
WI_3,2013-10-28,1842
CA_1,2013-10-29,2386
CA_2,2013-10-29,1616
CA_3,2013-10-29,3573
CA_4,2013-10-29,1463
TX_1,2013-10-29,1665
TX_2,2013-10-29,2123
TX_3,2013-10-29,1608
WI_1,2013-10-29,1630
WI_2,2013-10-29,2046
WI_3,2013-10-29,1794
CA_1,2013-10-30,2493
CA_2,2013-10-30,2033
CA_3,2013-10-30,4056
CA_4,2013-10-30,1660
TX_1,2013-10-30,1832
TX_2,2013-10-30,2514
TX_3,2013-10-30,1700
WI_1,2013-10-30,1373
WI_2,2013-10-30,1977
WI_3,2013-10-30,1533
CA_1,2013-10-31,2134
CA_2,2013-10-31,1488
CA_3,2013-10-31,3157
CA_4,2013-10-31,1313
TX_1,2013-10-31,1626
TX_2,2013-10-31,2169
TX_3,2013-10-31,1695
WI_1,2013-10-31,1587
WI_2,2013-10-31,2148
WI_3,2013-10-31,1647
CA_1,2013-11-01,3120
CA_2,2013-11-01,1824
CA_3,2013-11-01,4318
CA_4,2013-11-01,1635
TX_1,2013-11-01,2056
TX_2,2013-11-01,2982
TX_3,2013-11-01,2238
WI_1,2013-11-01,2163
WI_2,2013-11-01,2762
WI_3,2013-11-01,2362
CA_1,2013-11-02,3665
CA_2,2013-11-02,2285
CA_3,2013-11-02,5240
CA_4,2013-11-02,1839
TX_1,2013-11-02,2324
TX_2,2013-11-02,3276
TX_3,2013-11-02,2411
WI_1,2013-11-02,2716
WI_2,2013-11-02,4160
WI_3,2013-11-02,3309
CA_1,2013-11-03,4408
CA_2,2013-11-03,2381
CA_3,2013-11-03,5616
CA_4,2013-11-03,1947
TX_1,2013-11-03,2676
TX_2,2013-11-03,3822
TX_3,2013-11-03,2615
WI_1,2013-11-03,2560
WI_2,2013-11-03,4437
WI_3,2013-11-03,3292
CA_1,2013-11-04,2863
CA_2,2013-11-04,1385
CA_3,2013-11-04,4720
CA_4,2013-11-04,1587
TX_1,2013-11-04,1680
TX_2,2013-11-04,2372
TX_3,2013-11-04,1996
WI_1,2013-11-04,1620
WI_2,2013-11-04,2582
WI_3,2013-11-04,2107
CA_1,2013-11-05,2665
CA_2,2013-11-05,1483
CA_3,2013-11-05,4206
CA_4,2013-11-05,1430
TX_1,2013-11-05,2098
TX_2,2013-11-05,2739
TX_3,2013-11-05,2101
WI_1,2013-11-05,1566
WI_2,2013-11-05,3376
WI_3,2013-11-05,2362
CA_1,2013-11-06,2543
CA_2,2013-11-06,1536
CA_3,2013-11-06,4167
CA_4,2013-11-06,1377
TX_1,2013-11-06,1772
TX_2,2013-11-06,2471
TX_3,2013-11-06,2136
WI_1,2013-11-06,1667
WI_2,2013-11-06,3856
WI_3,2013-11-06,2273
CA_1,2013-11-07,2497
CA_2,2013-11-07,1329
CA_3,2013-11-07,4082
CA_4,2013-11-07,1394
TX_1,2013-11-07,1976
TX_2,2013-11-07,2736
TX_3,2013-11-07,1905
WI_1,2013-11-07,1602
WI_2,2013-11-07,2623
WI_3,2013-11-07,1992
CA_1,2013-11-08,2955
CA_2,2013-11-08,1592
CA_3,2013-11-08,4389
CA_4,2013-11-08,1532
TX_1,2013-11-08,1783
TX_2,2013-11-08,2318
TX_3,2013-11-08,2108
WI_1,2013-11-08,2123
WI_2,2013-11-08,3581
WI_3,2013-11-08,2478
CA_1,2013-11-09,3648
CA_2,2013-11-09,2281
CA_3,2013-11-09,5194
CA_4,2013-11-09,1904
TX_1,2013-11-09,2227
TX_2,2013-11-09,3280
TX_3,2013-11-09,2434
WI_1,2013-11-09,2796
WI_2,2013-11-09,4324
WI_3,2013-11-09,3572
CA_1,2013-11-10,4145
CA_2,2013-11-10,2098
CA_3,2013-11-10,5258
CA_4,2013-11-10,1785
TX_1,2013-11-10,2436
TX_2,2013-11-10,3229
TX_3,2013-11-10,2358
WI_1,2013-11-10,2451
WI_2,2013-11-10,3034
WI_3,2013-11-10,3105
CA_1,2013-11-11,3067
CA_2,2013-11-11,1815
CA_3,2013-11-11,4850
CA_4,2013-11-11,1514
TX_1,2013-11-11,2128
TX_2,2013-11-11,2725
TX_3,2013-11-11,2456
WI_1,2013-11-11,1656
WI_2,2013-11-11,3457
WI_3,2013-11-11,2460
CA_1,2013-11-12,2215
CA_2,2013-11-12,1333
CA_3,2013-11-12,3599
CA_4,2013-11-12,1507
TX_1,2013-11-12,2071
TX_2,2013-11-12,2613
TX_3,2013-11-12,2155
WI_1,2013-11-12,1626
WI_2,2013-11-12,3773
WI_3,2013-11-12,2380
CA_1,2013-11-13,2124
CA_2,2013-11-13,1327
CA_3,2013-11-13,3457
CA_4,2013-11-13,1285
TX_1,2013-11-13,1932
TX_2,2013-11-13,2352
TX_3,2013-11-13,1923
WI_1,2013-11-13,1484
WI_2,2013-11-13,2701
WI_3,2013-11-13,1786
CA_1,2013-11-14,2309
CA_2,2013-11-14,1492
CA_3,2013-11-14,3030
CA_4,2013-11-14,1266
TX_1,2013-11-14,1619
TX_2,2013-11-14,2164
TX_3,2013-11-14,1624
WI_1,2013-11-14,1626
WI_2,2013-11-14,3061
WI_3,2013-11-14,2131
CA_1,2013-11-15,2589
CA_2,2013-11-15,1649
CA_3,2013-11-15,3884
CA_4,2013-11-15,1395
TX_1,2013-11-15,1752
TX_2,2013-11-15,2664
TX_3,2013-11-15,2370
WI_1,2013-11-15,1880
WI_2,2013-11-15,3574
WI_3,2013-11-15,2736
CA_1,2013-11-16,3701
CA_2,2013-11-16,2438
CA_3,2013-11-16,4486
CA_4,2013-11-16,1714
TX_1,2013-11-16,2312
TX_2,2013-11-16,3240
TX_3,2013-11-16,2734
WI_1,2013-11-16,2627
WI_2,2013-11-16,3684
WI_3,2013-11-16,2827
CA_1,2013-11-17,3781
CA_2,2013-11-17,2176
CA_3,2013-11-17,4869
CA_4,2013-11-17,1746
TX_1,2013-11-17,2627
TX_2,2013-11-17,3325
TX_3,2013-11-17,2610
WI_1,2013-11-17,2289
WI_2,2013-11-17,2843
WI_3,2013-11-17,2457
CA_1,2013-11-18,2550
CA_2,2013-11-18,1657
CA_3,2013-11-18,3645
CA_4,2013-11-18,1561
TX_1,2013-11-18,1787
TX_2,2013-11-18,2342
TX_3,2013-11-18,1965
WI_1,2013-11-18,1693
WI_2,2013-11-18,2689
WI_3,2013-11-18,2058
CA_1,2013-11-19,2242
CA_2,2013-11-19,1308
CA_3,2013-11-19,3220
CA_4,2013-11-19,1252
TX_1,2013-11-19,1462
TX_2,2013-11-19,2249
TX_3,2013-11-19,1782
WI_1,2013-11-19,1682
WI_2,2013-11-19,2487
WI_3,2013-11-19,1613
CA_1,2013-11-20,2130
CA_2,2013-11-20,1264
CA_3,2013-11-20,2960
CA_4,2013-11-20,1229
TX_1,2013-11-20,1482
TX_2,2013-11-20,2079
TX_3,2013-11-20,1584
WI_1,2013-11-20,1712
WI_2,2013-11-20,2236
WI_3,2013-11-20,1738
CA_1,2013-11-21,2260
CA_2,2013-11-21,1346
CA_3,2013-11-21,3204
CA_4,2013-11-21,1302
TX_1,2013-11-21,1558
TX_2,2013-11-21,2271
TX_3,2013-11-21,1598
WI_1,2013-11-21,1831
WI_2,2013-11-21,2250
WI_3,2013-11-21,1741
CA_1,2013-11-22,2597
CA_2,2013-11-22,1686
CA_3,2013-11-22,3435
CA_4,2013-11-22,1373
TX_1,2013-11-22,1484
TX_2,2013-11-22,2402
TX_3,2013-11-22,1666
WI_1,2013-11-22,2041
WI_2,2013-11-22,2773
WI_3,2013-11-22,2071
CA_1,2013-11-23,3645
CA_2,2013-11-23,2120
CA_3,2013-11-23,4129
CA_4,2013-11-23,1671
TX_1,2013-11-23,1796
TX_2,2013-11-23,2761
TX_3,2013-11-23,2099
WI_1,2013-11-23,2543
WI_2,2013-11-23,2915
WI_3,2013-11-23,2471
CA_1,2013-11-24,3680
CA_2,2013-11-24,1931
CA_3,2013-11-24,4127
CA_4,2013-11-24,1568
TX_1,2013-11-24,1927
TX_2,2013-11-24,2884
TX_3,2013-11-24,2096
WI_1,2013-11-24,2212
WI_2,2013-11-24,2355
WI_3,2013-11-24,2148
CA_1,2013-11-25,2800
CA_2,2013-11-25,1299
CA_3,2013-11-25,3374
CA_4,2013-11-25,1432
TX_1,2013-11-25,1348
TX_2,2013-11-25,1946
TX_3,2013-11-25,1674
WI_1,2013-11-25,1501
WI_2,2013-11-25,2049
WI_3,2013-11-25,1787
CA_1,2013-11-26,2931
CA_2,2013-11-26,1290
CA_3,2013-11-26,3647
CA_4,2013-11-26,1469
TX_1,2013-11-26,1607
TX_2,2013-11-26,2418
TX_3,2013-11-26,1991
WI_1,2013-11-26,1767
WI_2,2013-11-26,2096
WI_3,2013-11-26,2035
CA_1,2013-11-27,3309
CA_2,2013-11-27,1642
CA_3,2013-11-27,3448
CA_4,2013-11-27,1711
TX_1,2013-11-27,2047
TX_2,2013-11-27,2863
TX_3,2013-11-27,2564
WI_1,2013-11-27,2424
WI_2,2013-11-27,2646
WI_3,2013-11-27,2473
CA_1,2013-11-28,1838
CA_2,2013-11-28,793
CA_3,2013-11-28,2295
CA_4,2013-11-28,978
TX_1,2013-11-28,1564
TX_2,2013-11-28,1765
TX_3,2013-11-28,1299
WI_1,2013-11-28,1124
WI_2,2013-11-28,1347
WI_3,2013-11-28,1416
CA_1,2013-11-29,1839
CA_2,2013-11-29,1558
CA_3,2013-11-29,2285
CA_4,2013-11-29,800
TX_1,2013-11-29,1326
TX_2,2013-11-29,1590
TX_3,2013-11-29,1359
WI_1,2013-11-29,1666
WI_2,2013-11-29,1808
WI_3,2013-11-29,1706
CA_1,2013-11-30,2281
CA_2,2013-11-30,1485
CA_3,2013-11-30,3157
CA_4,2013-11-30,1161
TX_1,2013-11-30,1464
TX_2,2013-11-30,2159
TX_3,2013-11-30,1408
WI_1,2013-11-30,2114
WI_2,2013-11-30,1935
WI_3,2013-11-30,2123
CA_1,2013-12-01,3208
CA_2,2013-12-01,1839
CA_3,2013-12-01,4034
CA_4,2013-12-01,1716
TX_1,2013-12-01,2278
TX_2,2013-12-01,2767
TX_3,2013-12-01,1989
WI_1,2013-12-01,2463
WI_2,2013-12-01,2693
WI_3,2013-12-01,2405
CA_1,2013-12-02,3185
CA_2,2013-12-02,1705
CA_3,2013-12-02,4381
CA_4,2013-12-02,1697
TX_1,2013-12-02,1832
TX_2,2013-12-02,2518
TX_3,2013-12-02,2367
WI_1,2013-12-02,2006
WI_2,2013-12-02,3475
WI_3,2013-12-02,2881
CA_1,2013-12-03,2884
CA_2,2013-12-03,1530
CA_3,2013-12-03,4539
CA_4,2013-12-03,1445
TX_1,2013-12-03,2136
TX_2,2013-12-03,2934
TX_3,2013-12-03,2257
WI_1,2013-12-03,1955
WI_2,2013-12-03,3920
WI_3,2013-12-03,2838
CA_1,2013-12-04,2738
CA_2,2013-12-04,1467
CA_3,2013-12-04,3818
CA_4,2013-12-04,1465
TX_1,2013-12-04,1506
TX_2,2013-12-04,2374
TX_3,2013-12-04,1906
WI_1,2013-12-04,1888
WI_2,2013-12-04,2726
WI_3,2013-12-04,2037
CA_1,2013-12-05,2637
CA_2,2013-12-05,1562
CA_3,2013-12-05,3646
CA_4,2013-12-05,1436
TX_1,2013-12-05,1987
TX_2,2013-12-05,2563
TX_3,2013-12-05,2029
WI_1,2013-12-05,2446
WI_2,2013-12-05,3602
WI_3,2013-12-05,2524
CA_1,2013-12-06,3118
CA_2,2013-12-06,1698
CA_3,2013-12-06,4223
CA_4,2013-12-06,1390
TX_1,2013-12-06,1984
TX_2,2013-12-06,2942
TX_3,2013-12-06,2049
WI_1,2013-12-06,2321
WI_2,2013-12-06,3527
WI_3,2013-12-06,2658
CA_1,2013-12-07,4281
CA_2,2013-12-07,2299
CA_3,2013-12-07,5248
CA_4,2013-12-07,1714
TX_1,2013-12-07,2650
TX_2,2013-12-07,3654
TX_3,2013-12-07,2767
WI_1,2013-12-07,2720
WI_2,2013-12-07,3292
WI_3,2013-12-07,2879
CA_1,2013-12-08,3962
CA_2,2013-12-08,2036
CA_3,2013-12-08,4638
CA_4,2013-12-08,1854
TX_1,2013-12-08,2557
TX_2,2013-12-08,3288
TX_3,2013-12-08,2238
WI_1,2013-12-08,2138
WI_2,2013-12-08,3135
WI_3,2013-12-08,2710
CA_1,2013-12-09,2913
CA_2,2013-12-09,1533
CA_3,2013-12-09,4164
CA_4,2013-12-09,1490
TX_1,2013-12-09,1843
TX_2,2013-12-09,2601
TX_3,2013-12-09,2032
WI_1,2013-12-09,1803
WI_2,2013-12-09,3706
WI_3,2013-12-09,2473
