unique_id,date,y
FOODS_3_288,2013-09-18,124
FOODS_3_295,2013-09-18,85
FOODS_3_318,2013-09-18,180
FOODS_3_319,2013-09-18,111
FOODS_3_329,2013-09-18,112
FOODS_3_376,2013-09-18,95
FOODS_3_377,2013-09-18,146
FOODS_3_389,2013-09-18,63
FOODS_3_412,2013-09-18,52
FOODS_3_458,2013-09-18,54
FOODS_3_462,2013-09-18,119
FOODS_3_491,2013-09-18,216
FOODS_3_498,2013-09-18,36
FOODS_3_501,2013-09-18,109
FOODS_3_541,2013-09-18,128
FOODS_3_547,2013-09-18,59
FOODS_3_555,2013-09-18,196
FOODS_3_586,2013-09-18,369
FOODS_3_587,2013-09-18,27
FOODS_3_607,2013-09-18,153
FOODS_3_635,2013-09-18,115
FOODS_3_681,2013-09-18,101
FOODS_3_694,2013-09-18,166
FOODS_3_711,2013-09-18,57
FOODS_3_714,2013-09-18,178
FOODS_3_723,2013-09-18,343
FOODS_3_752,2013-09-18,42
FOODS_3_764,2013-09-18,95
FOODS_3_804,2013-09-18,64
FOODS_3_808,2013-09-18,104
FOODS_3_811,2013-09-18,68
FOODS_1_085,2013-09-19,42
FOODS_1_218,2013-09-19,43
FOODS_2_128,2013-09-19,66
FOODS_2_197,2013-09-19,61
FOODS_2_276,2013-09-19,58
FOODS_2_360,2013-09-19,121
FOODS_3_007,2013-09-19,90
FOODS_3_030,2013-09-19,122
FOODS_3_080,2013-09-19,106
FOODS_3_090,2013-09-19,1074
FOODS_3_099,2013-09-19,83
FOODS_3_120,2013-09-19,114
FOODS_3_150,2013-09-19,60
FOODS_3_202,2013-09-19,117
FOODS_3_226,2013-09-19,172
FOODS_3_234,2013-09-19,93
FOODS_3_252,2013-09-19,241
FOODS_3_281,2013-09-19,91
FOODS_3_282,2013-09-19,150
FOODS_3_288,2013-09-19,117
FOODS_3_295,2013-09-19,72
FOODS_3_318,2013-09-19,227
FOODS_3_319,2013-09-19,92
FOODS_3_329,2013-09-19,91
FOODS_3_376,2013-09-19,77
FOODS_3_377,2013-09-19,125
FOODS_3_389,2013-09-19,84
FOODS_3_412,2013-09-19,45
FOODS_3_458,2013-09-19,77
FOODS_3_462,2013-09-19,53
FOODS_3_491,2013-09-19,242
FOODS_3_498,2013-09-19,53
FOODS_3_501,2013-09-19,85
FOODS_3_541,2013-09-19,140
FOODS_3_547,2013-09-19,107
FOODS_3_555,2013-09-19,167
FOODS_3_586,2013-09-19,405
FOODS_3_587,2013-09-19,28
FOODS_3_607,2013-09-19,256
FOODS_3_635,2013-09-19,132
FOODS_3_681,2013-09-19,142
FOODS_3_694,2013-09-19,175
FOODS_3_711,2013-09-19,122
FOODS_3_714,2013-09-19,152
FOODS_3_723,2013-09-19,283
FOODS_3_752,2013-09-19,96
FOODS_3_764,2013-09-19,71
FOODS_3_804,2013-09-19,84
FOODS_3_808,2013-09-19,187
FOODS_3_811,2013-09-19,76
FOODS_1_085,2013-09-20,72
FOODS_1_218,2013-09-20,48
FOODS_2_128,2013-09-20,84
FOODS_2_197,2013-09-20,92
FOODS_2_276,2013-09-20,86
FOODS_2_360,2013-09-20,153
FOODS_3_007,2013-09-20,74
FOODS_3_030,2013-09-20,152
FOODS_3_080,2013-09-20,109
FOODS_3_090,2013-09-20,1334
FOODS_3_099,2013-09-20,96
FOODS_3_120,2013-09-20,110
FOODS_3_150,2013-09-20,57
FOODS_3_202,2013-09-20,112
FOODS_3_226,2013-09-20,200
FOODS_3_234,2013-09-20,70
FOODS_3_252,2013-09-20,239
FOODS_3_281,2013-09-20,154
FOODS_3_282,2013-09-20,150
FOODS_3_288,2013-09-20,172
FOODS_3_295,2013-09-20,96
FOODS_3_318,2013-09-20,234
FOODS_3_319,2013-09-20,77
FOODS_3_329,2013-09-20,102
FOODS_3_376,2013-09-20,62
FOODS_3_377,2013-09-20,125
FOODS_3_389,2013-09-20,83
FOODS_3_412,2013-09-20,65
FOODS_3_458,2013-09-20,82
FOODS_3_462,2013-09-20,122
FOODS_3_491,2013-09-20,229
FOODS_3_498,2013-09-20,42
FOODS_3_501,2013-09-20,92
FOODS_3_541,2013-09-20,144
FOODS_3_547,2013-09-20,71
FOODS_3_555,2013-09-20,189
FOODS_3_586,2013-09-20,364
FOODS_3_587,2013-09-20,28
FOODS_3_607,2013-09-20,185
FOODS_3_635,2013-09-20,105
FOODS_3_681,2013-09-20,144
FOODS_3_694,2013-09-20,198
FOODS_3_711,2013-09-20,91
FOODS_3_714,2013-09-20,159
FOODS_3_723,2013-09-20,359
FOODS_3_752,2013-09-20,94
FOODS_3_764,2013-09-20,108
FOODS_3_804,2013-09-20,91
FOODS_3_808,2013-09-20,124
FOODS_3_811,2013-09-20,86
FOODS_1_085,2013-09-21,71
FOODS_1_218,2013-09-21,75
FOODS_2_128,2013-09-21,161
FOODS_2_197,2013-09-21,100
FOODS_2_276,2013-09-21,110
FOODS_2_360,2013-09-21,140
FOODS_3_007,2013-09-21,134
FOODS_3_030,2013-09-21,228
FOODS_3_080,2013-09-21,124
FOODS_3_090,2013-09-21,1739
FOODS_3_099,2013-09-21,152
FOODS_3_120,2013-09-21,148
FOODS_3_150,2013-09-21,81
FOODS_3_202,2013-09-21,181
FOODS_3_226,2013-09-21,226
FOODS_3_234,2013-09-21,185
FOODS_3_252,2013-09-21,330
FOODS_3_281,2013-09-21,179
FOODS_3_282,2013-09-21,198
FOODS_3_288,2013-09-21,177
FOODS_3_295,2013-09-21,134
FOODS_3_318,2013-09-21,391
FOODS_3_319,2013-09-21,97
FOODS_3_329,2013-09-21,170
FOODS_3_376,2013-09-21,102
FOODS_3_377,2013-09-21,161
FOODS_3_389,2013-09-21,105
FOODS_3_412,2013-09-21,76
FOODS_3_458,2013-09-21,77
FOODS_3_462,2013-09-21,136
FOODS_3_491,2013-09-21,351
FOODS_3_498,2013-09-21,63
FOODS_3_501,2013-09-21,126
FOODS_3_541,2013-09-21,157
FOODS_3_547,2013-09-21,118
FOODS_3_555,2013-09-21,243
FOODS_3_586,2013-09-21,436
FOODS_3_587,2013-09-21,52
FOODS_3_607,2013-09-21,275
FOODS_3_635,2013-09-21,143
FOODS_3_681,2013-09-21,201
FOODS_3_694,2013-09-21,252
FOODS_3_711,2013-09-21,142
FOODS_3_714,2013-09-21,231
FOODS_3_723,2013-09-21,455
FOODS_3_752,2013-09-21,94
FOODS_3_764,2013-09-21,143
FOODS_3_804,2013-09-21,126
FOODS_3_808,2013-09-21,177
FOODS_3_811,2013-09-21,72
FOODS_1_085,2013-09-22,42
FOODS_1_218,2013-09-22,65
FOODS_2_128,2013-09-22,109
FOODS_2_197,2013-09-22,143
FOODS_2_276,2013-09-22,119
FOODS_2_360,2013-09-22,175
FOODS_3_007,2013-09-22,140
FOODS_3_030,2013-09-22,218
FOODS_3_080,2013-09-22,136
FOODS_3_090,2013-09-22,1703
FOODS_3_099,2013-09-22,127
FOODS_3_120,2013-09-22,158
FOODS_3_150,2013-09-22,86
FOODS_3_202,2013-09-22,185
FOODS_3_226,2013-09-22,205
FOODS_3_234,2013-09-22,192
FOODS_3_252,2013-09-22,342
FOODS_3_281,2013-09-22,150
FOODS_3_282,2013-09-22,245
FOODS_3_288,2013-09-22,202
FOODS_3_295,2013-09-22,138
FOODS_3_318,2013-09-22,389
FOODS_3_319,2013-09-22,143
FOODS_3_329,2013-09-22,168
FOODS_3_376,2013-09-22,134
FOODS_3_377,2013-09-22,133
FOODS_3_389,2013-09-22,107
FOODS_3_412,2013-09-22,75
FOODS_3_458,2013-09-22,73
FOODS_3_462,2013-09-22,100
FOODS_3_491,2013-09-22,260
FOODS_3_498,2013-09-22,101
FOODS_3_501,2013-09-22,172
FOODS_3_541,2013-09-22,270
FOODS_3_547,2013-09-22,95
FOODS_3_555,2013-09-22,264
FOODS_3_586,2013-09-22,522
FOODS_3_587,2013-09-22,27
FOODS_3_607,2013-09-22,325
FOODS_3_635,2013-09-22,185
FOODS_3_681,2013-09-22,143
FOODS_3_694,2013-09-22,293
FOODS_3_711,2013-09-22,143
FOODS_3_714,2013-09-22,252
FOODS_3_723,2013-09-22,312
FOODS_3_752,2013-09-22,94
FOODS_3_764,2013-09-22,117
FOODS_3_804,2013-09-22,140
FOODS_3_808,2013-09-22,266
FOODS_3_811,2013-09-22,133
FOODS_1_085,2013-09-23,56
FOODS_1_218,2013-09-23,31
FOODS_2_128,2013-09-23,85
FOODS_2_197,2013-09-23,96
FOODS_2_276,2013-09-23,83
FOODS_2_360,2013-09-23,125
FOODS_3_007,2013-09-23,56
FOODS_3_030,2013-09-23,98
FOODS_3_080,2013-09-23,92
FOODS_3_090,2013-09-23,1178
FOODS_3_099,2013-09-23,124
FOODS_3_120,2013-09-23,134
FOODS_3_150,2013-09-23,62
FOODS_3_202,2013-09-23,102
FOODS_3_226,2013-09-23,171
FOODS_3_234,2013-09-23,105
FOODS_3_252,2013-09-23,211
FOODS_3_281,2013-09-23,114
FOODS_3_282,2013-09-23,202
FOODS_3_288,2013-09-23,147
FOODS_3_295,2013-09-23,122
FOODS_3_318,2013-09-23,167
FOODS_3_319,2013-09-23,87
FOODS_3_329,2013-09-23,126
FOODS_3_376,2013-09-23,65
FOODS_3_377,2013-09-23,106
FOODS_3_389,2013-09-23,63
FOODS_3_412,2013-09-23,63
FOODS_3_458,2013-09-23,66
FOODS_3_462,2013-09-23,73
FOODS_3_491,2013-09-23,218
FOODS_3_498,2013-09-23,137
FOODS_3_501,2013-09-23,105
FOODS_3_541,2013-09-23,133
FOODS_3_547,2013-09-23,39
FOODS_3_555,2013-09-23,161
FOODS_3_586,2013-09-23,354
FOODS_3_587,2013-09-23,47
FOODS_3_607,2013-09-23,162
FOODS_3_635,2013-09-23,125
FOODS_3_681,2013-09-23,101
FOODS_3_694,2013-09-23,177
FOODS_3_711,2013-09-23,67
FOODS_3_714,2013-09-23,155
FOODS_3_723,2013-09-23,276
FOODS_3_752,2013-09-23,79
FOODS_3_764,2013-09-23,109
FOODS_3_804,2013-09-23,102
FOODS_3_808,2013-09-23,147
FOODS_3_811,2013-09-23,112
FOODS_1_085,2013-09-24,43
FOODS_1_218,2013-09-24,47
FOODS_2_128,2013-09-24,81
FOODS_2_197,2013-09-24,85
FOODS_2_276,2013-09-24,106
FOODS_2_360,2013-09-24,126
FOODS_3_007,2013-09-24,79
FOODS_3_030,2013-09-24,157
FOODS_3_080,2013-09-24,144
FOODS_3_090,2013-09-24,1165
FOODS_3_099,2013-09-24,102
FOODS_3_120,2013-09-24,61
FOODS_3_150,2013-09-24,41
FOODS_3_202,2013-09-24,145
FOODS_3_226,2013-09-24,188
FOODS_3_234,2013-09-24,91
FOODS_3_252,2013-09-24,203
FOODS_3_281,2013-09-24,114
FOODS_3_282,2013-09-24,146
FOODS_3_288,2013-09-24,126
FOODS_3_295,2013-09-24,132
FOODS_3_318,2013-09-24,289
FOODS_3_319,2013-09-24,91
FOODS_3_329,2013-09-24,130
FOODS_3_376,2013-09-24,91
FOODS_3_377,2013-09-24,105
FOODS_3_389,2013-09-24,72
FOODS_3_412,2013-09-24,52
FOODS_3_458,2013-09-24,38
FOODS_3_462,2013-09-24,74
FOODS_3_491,2013-09-24,202
FOODS_3_498,2013-09-24,28
FOODS_3_501,2013-09-24,90
FOODS_3_541,2013-09-24,148
FOODS_3_547,2013-09-24,70
FOODS_3_555,2013-09-24,196
FOODS_3_586,2013-09-24,358
FOODS_3_587,2013-09-24,35
FOODS_3_607,2013-09-24,124
FOODS_3_635,2013-09-24,135
FOODS_3_681,2013-09-24,106
FOODS_3_694,2013-09-24,209
FOODS_3_711,2013-09-24,44
FOODS_3_714,2013-09-24,175
FOODS_3_723,2013-09-24,256
FOODS_3_752,2013-09-24,64
FOODS_3_764,2013-09-24,81
FOODS_3_804,2013-09-24,104
FOODS_3_808,2013-09-24,136
FOODS_3_811,2013-09-24,93
FOODS_1_085,2013-09-25,46
FOODS_1_218,2013-09-25,48
FOODS_2_128,2013-09-25,66
FOODS_2_197,2013-09-25,76
FOODS_2_276,2013-09-25,58
FOODS_2_360,2013-09-25,105
FOODS_3_007,2013-09-25,86
FOODS_3_030,2013-09-25,139
FOODS_3_080,2013-09-25,99
FOODS_3_090,2013-09-25,1125
FOODS_3_099,2013-09-25,108
FOODS_3_120,2013-09-25,116
FOODS_3_150,2013-09-25,74
FOODS_3_202,2013-09-25,119
FOODS_3_226,2013-09-25,164
FOODS_3_234,2013-09-25,51
FOODS_3_252,2013-09-25,197
FOODS_3_281,2013-09-25,91
FOODS_3_282,2013-09-25,152
FOODS_3_288,2013-09-25,99
FOODS_3_295,2013-09-25,71
FOODS_3_318,2013-09-25,283
FOODS_3_319,2013-09-25,89
FOODS_3_329,2013-09-25,83
FOODS_3_376,2013-09-25,65
FOODS_3_377,2013-09-25,101
FOODS_3_389,2013-09-25,51
FOODS_3_412,2013-09-25,24
FOODS_3_458,2013-09-25,68
FOODS_3_462,2013-09-25,104
FOODS_3_491,2013-09-25,189
FOODS_3_498,2013-09-25,42
FOODS_3_501,2013-09-25,96
FOODS_3_541,2013-09-25,143
FOODS_3_547,2013-09-25,16
FOODS_3_555,2013-09-25,158
FOODS_3_586,2013-09-25,355
FOODS_3_587,2013-09-25,28
FOODS_3_607,2013-09-25,133
FOODS_3_635,2013-09-25,104
FOODS_3_681,2013-09-25,97
FOODS_3_694,2013-09-25,184
FOODS_3_711,2013-09-25,47
FOODS_3_714,2013-09-25,163
FOODS_3_723,2013-09-25,307
FOODS_3_752,2013-09-25,57
FOODS_3_764,2013-09-25,65
FOODS_3_804,2013-09-25,92
FOODS_3_808,2013-09-25,136
FOODS_3_811,2013-09-25,87
FOODS_1_085,2013-09-26,54
FOODS_1_218,2013-09-26,32
FOODS_2_128,2013-09-26,82
FOODS_2_197,2013-09-26,74
FOODS_2_276,2013-09-26,65
FOODS_2_360,2013-09-26,114
FOODS_3_007,2013-09-26,45
FOODS_3_030,2013-09-26,163
FOODS_3_080,2013-09-26,100
FOODS_3_090,2013-09-26,1209
FOODS_3_099,2013-09-26,82
FOODS_3_120,2013-09-26,97
FOODS_3_150,2013-09-26,48
FOODS_3_202,2013-09-26,108
FOODS_3_226,2013-09-26,221
FOODS_3_234,2013-09-26,83
FOODS_3_252,2013-09-26,260
FOODS_3_281,2013-09-26,66
FOODS_3_282,2013-09-26,130
FOODS_3_288,2013-09-26,117
FOODS_3_295,2013-09-26,66
FOODS_3_318,2013-09-26,250
FOODS_3_319,2013-09-26,74
FOODS_3_329,2013-09-26,101
FOODS_3_376,2013-09-26,78
FOODS_3_377,2013-09-26,128
FOODS_3_389,2013-09-26,65
FOODS_3_412,2013-09-26,21
FOODS_3_458,2013-09-26,56
FOODS_3_462,2013-09-26,59
FOODS_3_491,2013-09-26,242
FOODS_3_498,2013-09-26,31
FOODS_3_501,2013-09-26,94
FOODS_3_541,2013-09-26,148
FOODS_3_547,2013-09-26,49
FOODS_3_555,2013-09-26,171
FOODS_3_586,2013-09-26,381
FOODS_3_587,2013-09-26,39
FOODS_3_607,2013-09-26,113
FOODS_3_635,2013-09-26,79
FOODS_3_681,2013-09-26,141
FOODS_3_694,2013-09-26,188
FOODS_3_711,2013-09-26,63
FOODS_3_714,2013-09-26,183
FOODS_3_723,2013-09-26,306
FOODS_3_752,2013-09-26,184
FOODS_3_764,2013-09-26,74
FOODS_3_804,2013-09-26,81
FOODS_3_808,2013-09-26,125
FOODS_3_811,2013-09-26,99
FOODS_1_085,2013-09-27,53
FOODS_1_218,2013-09-27,35
FOODS_2_128,2013-09-27,96
FOODS_2_197,2013-09-27,82
FOODS_2_276,2013-09-27,74
FOODS_2_360,2013-09-27,96
FOODS_3_007,2013-09-27,54
FOODS_3_030,2013-09-27,196
FOODS_3_080,2013-09-27,128
FOODS_3_090,2013-09-27,1368
FOODS_3_099,2013-09-27,110
FOODS_3_120,2013-09-27,98
FOODS_3_150,2013-09-27,76
FOODS_3_202,2013-09-27,111
FOODS_3_226,2013-09-27,238
FOODS_3_234,2013-09-27,79
FOODS_3_252,2013-09-27,311
FOODS_3_281,2013-09-27,144
FOODS_3_282,2013-09-27,178
FOODS_3_288,2013-09-27,148
FOODS_3_295,2013-09-27,109
FOODS_3_318,2013-09-27,400
FOODS_3_319,2013-09-27,118
FOODS_3_329,2013-09-27,95
FOODS_3_376,2013-09-27,104
FOODS_3_377,2013-09-27,136
FOODS_3_389,2013-09-27,96
FOODS_3_412,2013-09-27,74
FOODS_3_458,2013-09-27,82
FOODS_3_462,2013-09-27,110
FOODS_3_491,2013-09-27,281
FOODS_3_498,2013-09-27,53
FOODS_3_501,2013-09-27,91
FOODS_3_541,2013-09-27,129
FOODS_3_547,2013-09-27,56
FOODS_3_555,2013-09-27,205
FOODS_3_586,2013-09-27,422
FOODS_3_587,2013-09-27,36
FOODS_3_607,2013-09-27,179
FOODS_3_635,2013-09-27,106
FOODS_3_681,2013-09-27,168
FOODS_3_694,2013-09-27,263
FOODS_3_711,2013-09-27,56
FOODS_3_714,2013-09-27,235
FOODS_3_723,2013-09-27,404
FOODS_3_752,2013-09-27,39
FOODS_3_764,2013-09-27,89
FOODS_3_804,2013-09-27,77
FOODS_3_808,2013-09-27,112
FOODS_3_811,2013-09-27,81
FOODS_1_085,2013-09-28,81
FOODS_1_218,2013-09-28,47
FOODS_2_128,2013-09-28,116
FOODS_2_197,2013-09-28,96
FOODS_2_276,2013-09-28,76
FOODS_2_360,2013-09-28,148
FOODS_3_007,2013-09-28,84
FOODS_3_030,2013-09-28,235
FOODS_3_080,2013-09-28,171
FOODS_3_090,2013-09-28,1251
FOODS_3_099,2013-09-28,130
FOODS_3_120,2013-09-28,146
FOODS_3_150,2013-09-28,72
FOODS_3_202,2013-09-28,159
FOODS_3_226,2013-09-28,266
FOODS_3_234,2013-09-28,102
FOODS_3_252,2013-09-28,396
FOODS_3_281,2013-09-28,245
FOODS_3_282,2013-09-28,210
FOODS_3_288,2013-09-28,255
FOODS_3_295,2013-09-28,121
FOODS_3_318,2013-09-28,517
FOODS_3_319,2013-09-28,122
FOODS_3_329,2013-09-28,130
FOODS_3_376,2013-09-28,181
FOODS_3_377,2013-09-28,159
FOODS_3_389,2013-09-28,112
FOODS_3_412,2013-09-28,96
FOODS_3_458,2013-09-28,81
FOODS_3_462,2013-09-28,85
FOODS_3_491,2013-09-28,264
FOODS_3_498,2013-09-28,34
FOODS_3_501,2013-09-28,149
FOODS_3_541,2013-09-28,158
FOODS_3_547,2013-09-28,96
FOODS_3_555,2013-09-28,275
FOODS_3_586,2013-09-28,529
FOODS_3_587,2013-09-28,50
FOODS_3_607,2013-09-28,236
FOODS_3_635,2013-09-28,134
FOODS_3_681,2013-09-28,210
FOODS_3_694,2013-09-28,282
FOODS_3_711,2013-09-28,336
FOODS_3_714,2013-09-28,281
FOODS_3_723,2013-09-28,357
FOODS_3_752,2013-09-28,81
FOODS_3_764,2013-09-28,109
FOODS_3_804,2013-09-28,131
FOODS_3_808,2013-09-28,201
FOODS_3_811,2013-09-28,121
FOODS_1_085,2013-09-29,66
FOODS_1_218,2013-09-29,61
FOODS_2_128,2013-09-29,96
FOODS_2_197,2013-09-29,119
FOODS_2_276,2013-09-29,90
FOODS_2_360,2013-09-29,124
FOODS_3_007,2013-09-29,161
FOODS_3_030,2013-09-29,205
FOODS_3_080,2013-09-29,149
FOODS_3_090,2013-09-29,1125
FOODS_3_099,2013-09-29,147
FOODS_3_120,2013-09-29,155
FOODS_3_150,2013-09-29,83
FOODS_3_202,2013-09-29,196
FOODS_3_226,2013-09-29,227
FOODS_3_234,2013-09-29,177
FOODS_3_252,2013-09-29,310
FOODS_3_281,2013-09-29,148
FOODS_3_282,2013-09-29,253
FOODS_3_288,2013-09-29,243
FOODS_3_295,2013-09-29,148
FOODS_3_318,2013-09-29,327
FOODS_3_319,2013-09-29,150
FOODS_3_329,2013-09-29,171
FOODS_3_376,2013-09-29,107
FOODS_3_377,2013-09-29,147
FOODS_3_389,2013-09-29,100
FOODS_3_412,2013-09-29,100
FOODS_3_458,2013-09-29,74
FOODS_3_462,2013-09-29,125
FOODS_3_491,2013-09-29,218
FOODS_3_498,2013-09-29,38
FOODS_3_501,2013-09-29,161
FOODS_3_541,2013-09-29,227
FOODS_3_547,2013-09-29,99
FOODS_3_555,2013-09-29,258
FOODS_3_586,2013-09-29,537
FOODS_3_587,2013-09-29,38
FOODS_3_607,2013-09-29,278
FOODS_3_635,2013-09-29,232
FOODS_3_681,2013-09-29,152
FOODS_3_694,2013-09-29,261
FOODS_3_711,2013-09-29,102
FOODS_3_714,2013-09-29,262
FOODS_3_723,2013-09-29,283
FOODS_3_752,2013-09-29,86
FOODS_3_764,2013-09-29,151
FOODS_3_804,2013-09-29,86
FOODS_3_808,2013-09-29,283
FOODS_3_811,2013-09-29,132
FOODS_1_085,2013-09-30,42
FOODS_1_218,2013-09-30,39
FOODS_2_128,2013-09-30,82
FOODS_2_197,2013-09-30,105
FOODS_2_276,2013-09-30,49
FOODS_2_360,2013-09-30,120
FOODS_3_007,2013-09-30,80
FOODS_3_030,2013-09-30,118
FOODS_3_080,2013-09-30,120
FOODS_3_090,2013-09-30,856
FOODS_3_099,2013-09-30,106
FOODS_3_120,2013-09-30,117
FOODS_3_150,2013-09-30,42
FOODS_3_202,2013-09-30,120
FOODS_3_226,2013-09-30,205
FOODS_3_234,2013-09-30,140
FOODS_3_252,2013-09-30,212
FOODS_3_281,2013-09-30,109
FOODS_3_282,2013-09-30,176
FOODS_3_288,2013-09-30,153
FOODS_3_295,2013-09-30,135
FOODS_3_318,2013-09-30,212
FOODS_3_319,2013-09-30,117
FOODS_3_329,2013-09-30,136
FOODS_3_376,2013-09-30,110
FOODS_3_377,2013-09-30,101
FOODS_3_389,2013-09-30,47
FOODS_3_412,2013-09-30,45
FOODS_3_458,2013-09-30,63
FOODS_3_462,2013-09-30,86
FOODS_3_491,2013-09-30,132
FOODS_3_498,2013-09-30,73
FOODS_3_501,2013-09-30,137
FOODS_3_541,2013-09-30,129
FOODS_3_547,2013-09-30,44
FOODS_3_555,2013-09-30,183
FOODS_3_586,2013-09-30,363
FOODS_3_587,2013-09-30,25
FOODS_3_607,2013-09-30,148
FOODS_3_635,2013-09-30,143
FOODS_3_681,2013-09-30,86
FOODS_3_694,2013-09-30,195
FOODS_3_711,2013-09-30,47
FOODS_3_714,2013-09-30,182
FOODS_3_723,2013-09-30,153
FOODS_3_752,2013-09-30,53
FOODS_3_764,2013-09-30,81
FOODS_3_804,2013-09-30,105
FOODS_3_808,2013-09-30,166
FOODS_3_811,2013-09-30,57
FOODS_1_085,2013-10-01,43
FOODS_1_218,2013-10-01,43
FOODS_2_128,2013-10-01,124
FOODS_2_197,2013-10-01,114
FOODS_2_276,2013-10-01,78
FOODS_2_360,2013-10-01,154
FOODS_3_007,2013-10-01,86
FOODS_3_030,2013-10-01,137
FOODS_3_080,2013-10-01,149
FOODS_3_090,2013-10-01,722
FOODS_3_099,2013-10-01,118
FOODS_3_120,2013-10-01,163
FOODS_3_150,2013-10-01,66
FOODS_3_202,2013-10-01,125
FOODS_3_226,2013-10-01,225
FOODS_3_234,2013-10-01,153
FOODS_3_252,2013-10-01,263
FOODS_3_281,2013-10-01,163
FOODS_3_282,2013-10-01,172
FOODS_3_288,2013-10-01,145
FOODS_3_295,2013-10-01,121
FOODS_3_318,2013-10-01,208
FOODS_3_319,2013-10-01,125
FOODS_3_329,2013-10-01,129
FOODS_3_376,2013-10-01,160
FOODS_3_377,2013-10-01,134
FOODS_3_389,2013-10-01,48
FOODS_3_412,2013-10-01,119
FOODS_3_458,2013-10-01,59
FOODS_3_462,2013-10-01,88
FOODS_3_491,2013-10-01,139
FOODS_3_498,2013-10-01,89
FOODS_3_501,2013-10-01,114
FOODS_3_541,2013-10-01,94
FOODS_3_547,2013-10-01,102
FOODS_3_555,2013-10-01,193
FOODS_3_586,2013-10-01,422
FOODS_3_587,2013-10-01,43
FOODS_3_607,2013-10-01,158
FOODS_3_635,2013-10-01,127
FOODS_3_681,2013-10-01,53
FOODS_3_694,2013-10-01,244
FOODS_3_711,2013-10-01,131
FOODS_3_714,2013-10-01,201
FOODS_3_723,2013-10-01,139
FOODS_3_752,2013-10-01,88
FOODS_3_764,2013-10-01,104
FOODS_3_804,2013-10-01,83
FOODS_3_808,2013-10-01,134
FOODS_3_811,2013-10-01,78
FOODS_1_085,2013-10-02,70
FOODS_1_218,2013-10-02,37
FOODS_2_128,2013-10-02,130
FOODS_2_197,2013-10-02,98
FOODS_2_276,2013-10-02,90
FOODS_2_360,2013-10-02,111
FOODS_3_007,2013-10-02,183
FOODS_3_030,2013-10-02,139
FOODS_3_080,2013-10-02,112
FOODS_3_090,2013-10-02,521
FOODS_3_099,2013-10-02,143
FOODS_3_120,2013-10-02,97
FOODS_3_150,2013-10-02,86
FOODS_3_202,2013-10-02,92
FOODS_3_226,2013-10-02,201
FOODS_3_234,2013-10-02,162
FOODS_3_252,2013-10-02,209
FOODS_3_281,2013-10-02,117
FOODS_3_282,2013-10-02,197
FOODS_3_288,2013-10-02,180
FOODS_3_295,2013-10-02,77
FOODS_3_318,2013-10-02,203
FOODS_3_319,2013-10-02,90
FOODS_3_329,2013-10-02,124
FOODS_3_376,2013-10-02,120
FOODS_3_377,2013-10-02,135
FOODS_3_389,2013-10-02,85
FOODS_3_412,2013-10-02,97
FOODS_3_458,2013-10-02,60
FOODS_3_462,2013-10-02,104
FOODS_3_491,2013-10-02,106
FOODS_3_498,2013-10-02,64
FOODS_3_501,2013-10-02,106
FOODS_3_541,2013-10-02,134
FOODS_3_547,2013-10-02,125
FOODS_3_555,2013-10-02,192
FOODS_3_586,2013-10-02,371
FOODS_3_587,2013-10-02,30
FOODS_3_607,2013-10-02,124
FOODS_3_635,2013-10-02,134
FOODS_3_681,2013-10-02,71
FOODS_3_694,2013-10-02,226
FOODS_3_711,2013-10-02,126
FOODS_3_714,2013-10-02,183
FOODS_3_723,2013-10-02,143
FOODS_3_752,2013-10-02,210
FOODS_3_764,2013-10-02,82
FOODS_3_804,2013-10-02,130
FOODS_3_808,2013-10-02,138
FOODS_3_811,2013-10-02,91
FOODS_1_085,2013-10-03,64
FOODS_1_218,2013-10-03,30
FOODS_2_128,2013-10-03,158
FOODS_2_197,2013-10-03,93
FOODS_2_276,2013-10-03,86
FOODS_2_360,2013-10-03,147
FOODS_3_007,2013-10-03,79
FOODS_3_030,2013-10-03,153
FOODS_3_080,2013-10-03,131
FOODS_3_090,2013-10-03,415
FOODS_3_099,2013-10-03,131
FOODS_3_120,2013-10-03,191
FOODS_3_150,2013-10-03,82
FOODS_3_202,2013-10-03,168
FOODS_3_226,2013-10-03,220
FOODS_3_234,2013-10-03,159
FOODS_3_252,2013-10-03,227
FOODS_3_281,2013-10-03,197
FOODS_3_282,2013-10-03,167
FOODS_3_288,2013-10-03,164
FOODS_3_295,2013-10-03,78
FOODS_3_318,2013-10-03,136
FOODS_3_319,2013-10-03,82
FOODS_3_329,2013-10-03,182
FOODS_3_376,2013-10-03,124
FOODS_3_377,2013-10-03,149
FOODS_3_389,2013-10-03,93
FOODS_3_412,2013-10-03,116
FOODS_3_458,2013-10-03,50
FOODS_3_462,2013-10-03,136
FOODS_3_491,2013-10-03,128
FOODS_3_498,2013-10-03,79
FOODS_3_501,2013-10-03,69
FOODS_3_541,2013-10-03,99
FOODS_3_547,2013-10-03,51
FOODS_3_555,2013-10-03,227
FOODS_3_586,2013-10-03,470
FOODS_3_587,2013-10-03,39
FOODS_3_607,2013-10-03,153
FOODS_3_635,2013-10-03,101
FOODS_3_681,2013-10-03,85
FOODS_3_694,2013-10-03,243
FOODS_3_711,2013-10-03,166
FOODS_3_714,2013-10-03,190
FOODS_3_723,2013-10-03,119
